id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_7d_in_currency,roi.times,roi.currency,roi.percentage,is_roi_missing,price_spread_percentage,volume_mcap_ratio,is_suspicious,log_volume,log_mcap,ai_prediction,risk_score
ethgas-2,gwei,ETHGas,https://coin-images.coingecko.com/coins/images/71375/large/ethgas_token_200.png?1769055039,-0.06337929160813813,85947588.0,-0.03936349150067494,491129073,23744204,0.050037,0.04636552,-5.6561620004364e-05,-0.11494,113279.0,0.13197,1750000000.0,10000000000.0,10000000000.0,0.052744,-6.78652,2026-03-05T15:15:45.219Z,0.01667836,194.78099,2026-01-21T13:01:13.968Z,,2026-03-09T13:16:44.992Z,-0.3057466040384515,-0.11493907493585206,10.647501769348995,0.7354250522657468,,73.54250522657468,1,-0.08039984264138146,0.2762637588356318,0,-0.3676237345815292,-0.20732584092719641,0,3.9777096e-05
arweave,ar,Arweave,https://coin-images.coingecko.com/coins/images/4343/large/oRt6SiEN_400x400.jpg?1696504946,-0.06337926001186811,104981120.0,-0.15437939454569166,104981120,23113922,1.63,1.55,0.0227726,1.44008,558257.0,0.53461,65652466.0,65652466.0,66000000.0,89.24,-98.20269,2021-11-05T04:14:42.689Z,0.298788,436.78032,2020-01-31T06:47:36.543Z,,2026-03-09T13:16:44.822Z,0.5851540181254942,1.440080959401627,1.7209027914542108,1.1677217688338013,usd,116.77217688338014,1,-0.2166926110937922,0.22017217743369305,0,-0.38715289004221165,-0.14477430233302918,0,2.1694083e-05
kernel-2,kernel,KernelDAO,https://coin-images.coingecko.com/coins/images/54326/large/Kernel_token_logo_2x.png?1739827205,-0.06337929075561713,25974951.0,1.0574954863188748,90723797,22989303,0.092722,0.078666,0.01233164,15.67596,3358731.0,14.85098,286308020.0,1000000000.0,1000000000.0,0.473196,-80.81482,2025-04-14T11:55:52.804Z,0.0466818,94.4731,2026-02-06T00:25:25.014Z,,2026-03-09T13:16:47.453Z,1.0390823951522363,15.675956864264762,20.994744732856752,0.7354250522657468,,73.54250522657468,1,0.41140253165809315,0.8850566114616881,0,-0.39107718184821655,-0.5814930850239082,0,0.0005761485
pendle,pendle,Pendle,https://coin-images.coingecko.com/coins/images/15069/large/Pendle_Logo_Normal-03.png?1696514728,-0.06337926795755813,199954753.0,-0.3928269984195068,340177666,22916404,1.22,1.18,0.02181321,1.83312,2030525.0,1.02591,165480444.8632657,281527448.4585314,1000000000.0,7.5,-83.89961,2024-04-11T08:25:36.646Z,0.03377729,3476.62908,2022-11-14T20:15:58.336Z,,2026-03-09T13:16:43.771Z,0.31935847437673615,1.833124993487165,-4.553494712378798,0.7354250522657468,,73.54250522657468,1,-0.30425657554827046,0.11460794775602084,0,-0.3933826680930807,0.05669561856769779,0,1.9925692e-05
enso,enso,Enso,https://coin-images.coingecko.com/coins/images/66537/large/enso.jpg?1749697301,-0.06337926877250069,24153735.0,1.1725113893638914,117308087,22812586,1.2,1.15,-0.02301424036829469,-1.92582,-538972.2572596148,-2.18272,20590000.0,100000000.0,127339703.0,4.63,-74.62344,2025-10-14T08:50:28.174Z,0.541666,117.05355,2026-01-20T23:55:31.436Z,,2026-03-09T13:16:47.635Z,-0.32829506432832417,-1.9258221781269087,-19.952489157859496,0.7354250522657468,,73.54250522657468,1,-0.2569024724204991,0.9444744283037622,0,-0.3966786822984208,-0.6042237037998842,0,0.0028461684
htx-dao,htx,HTX DAO,https://coin-images.coingecko.com/coins/images/35491/large/Frame_1321318576.png?1708908626,-0.06337929260953812,1461907120.0,-0.7294589097707752,1461907120,22775702,1.62e-06,1.59e-06,-2.859879332e-09,-0.17898,-1637590.8968400955,-0.11189,916533066327098.8,916533066327098.8,999990000000000.0,3.75e-06,-57.54202,2024-12-04T00:16:20.770Z,8.00816e-07,98.89832,2024-08-05T13:31:33.427Z,,2026-03-09T13:16:52.103Z,-0.015812181320672792,-0.17897698485477898,0.3977652393421372,0.7354250522657468,,73.54250522657468,1,-0.3786109657091801,0.015579445282693852,0,-0.39785328800018827,0.6787643591877961,0,7.987081e-06
axie-infinity,axs,Axie Infinity,https://coin-images.coingecko.com/coins/images/13029/large/axie_infinity_logo.png?1696512817,-0.06337926958744326,191150969.0,-0.3844112006357251,304766293,22681454,1.14,1.11,0.00451029,0.39984,-1070879.0897452831,-0.55711,169345372.9677492,270000000.0,270000000.0,164.9,-99.3157,2021-11-06T19:29:29.482Z,0.123718,812.07333,2020-11-06T08:05:43.662Z,,2026-03-09T13:16:43.719Z,1.2282772192976081,0.3998400736842698,-10.034603987035048,0.7354250522657468,,73.54250522657468,1,-0.33822157676273,0.11865727911294408,0,-0.400863366239716,0.042615914532089676,0,3.3376924e-05
mantra,mantra,MANTRA,https://coin-images.coingecko.com/coins/images/102172151/large/OM_Token_Primary-1K.png?1771922964,-0.06337929223998204,86309883.0,-0.05058455521238389,127703936,22678968,0.0187108,0.01724184,-0.00021582910046411,-1.17577,-2110673.0191150308,-2.38708,4773668324.034631,7063110378.204595,10000000000.0,0.0262739,-30.89068,2026-03-04T14:10:54.284Z,0.01434302,26.59619,2026-03-03T15:14:54.300Z,,2026-03-09T13:16:45.002Z,0.7376052249718864,-1.175768360523225,0.03009419516673812,0.7354250522657468,,73.54250522657468,1,-0.050683112146708634,0.26276211887852846,0,-0.40094293293457406,-0.2060105256641059,0,7.55946e-05
ape-and-pepe,apepe,Ape and Pepe,https://coin-images.coingecko.com/coins/images/39614/large/APEPE_200.png?1723142351,-0.06337929260954872,227779284.0,-0.4377112532663426,227779284,22642325,1.1e-06,1.08e-06,-8.018558531e-09,-0.73384,-1679859.829055518,-0.7321,210000000000000.0,210000000000000.0,210000000000000.0,6.89e-06,-84.26217,2024-11-22T02:30:11.107Z,6.54916e-07,65.52309,2025-09-17T13:43:50.892Z,,2026-03-09T13:16:54.195Z,0.0833556044804179,-0.7338420397868886,8.237876571085803,0.7354250522657468,,73.54250522657468,1,-0.38036415202745727,0.09940467150030785,0,-0.40211673834034367,0.09743483849203106,0,3.019394e-05
jupiter-exchange-solana,jup,Jupiter,https://coin-images.coingecko.com/coins/images/34188/large/jup.png?1704266489,-0.06337928928493103,570559491.0,-0.6256640704374675,1119789367,22540315,0.167022,0.160748,-0.000528335279850523,-0.32272,-2148486.6025904417,-0.37515,3497363517.1,6863982702.803653,10000000000.0,2.0,-91.86382,2024-01-31T15:02:47.304Z,0.135801,19.8259,2026-02-12T18:35:44.925Z,,2026-03-09T13:16:52.616Z,0.41798235017333396,-0.32272179438292686,-5.058656233680669,0.7354250522657468,,73.54250522657468,1,-0.2788902331886142,0.039505634935611586,0,-0.4053945135188535,0.38456004451210235,0,1.3997138e-05
dexe,dexe,DeXe,https://coin-images.coingecko.com/coins/images/12713/large/DEXE_token_logo.png?1696512514,-0.06337920255841728,206890807.0,-0.4012427962032885,427054298,22352448,4.66,3.82,0.589463,15.37926,28215817.0,15.7917,46752636.689831376,96504599.33609451,1000000000.0,32.38,-86.4224,2021-03-08T13:29:57.935Z,0.671563,554.6747,2020-11-06T19:31:40.144Z,,2026-03-09T13:16:43.611Z,0.3809629611463604,15.379264202557795,33.21053724274446,0.7354250522657468,,73.54250522657468,1,0.6151339219923398,0.10803983132977082,0,-0.41147004085668354,0.0673583854467241,0,1.4845666e-05
avantis,avnt,Avantis,https://coin-images.coingecko.com/coins/images/68972/large/avnt-token.png?1757134448,-0.06337928947733898,49167976.0,0.37581586583255616,153669863,22292859,0.15907,0.14714,0.0019622,1.29281,361725.0,0.74114,319958479.00324523,1000000000.0,1000000000.0,2.64,-94.16948,2025-09-22T00:21:56.300Z,0.14714,4.43556,2026-03-09T00:01:46.647Z,,2026-03-09T13:16:46.284Z,0.01571035857562854,1.2928144999704674,-10.241466107023694,0.7354250522657468,,73.54250522657468,1,-0.07103931580260198,0.45340199780845164,0,-0.4134077911927912,-0.38196207418804395,0,5.42773e-05
bio-protocol,bio,Bio Protocol,https://coin-images.coingecko.com/coins/images/53022/large/bio.jpg?1735011002,-0.06337929217939514,37274291.0,0.6507319267694254,69925655,22037780,0.02157098,0.02016851,0.00042498,2.05408,435537.0,1.18228,1769745956.34,3320000000.0,3320000000.0,0.888995,-97.63071,2025-01-03T13:16:10.915Z,0.01994235,5.61874,2026-03-01T20:45:35.597Z,,2026-03-09T13:16:46.796Z,0.17839799749673668,2.0540773354873436,3.3385654154871527,0.7354250522657468,,73.54250522657468,1,-0.1280900838996635,0.5912326919583073,0,-0.4217615664377174,-0.4685582192077091,0,9.1713526e-05
sonic-svm,sonic,Sonic SVM,https://coin-images.coingecko.com/coins/images/53061/large/Token.png?1735169618,-0.06337929174039719,15310987.0,1.697096117886285,102073245,21571008,0.04308179,0.04182622,-6.0755805764749e-05,-0.14221,-159770.44872316532,-1.03273,360000000.0,2400000000.0,2400000000.0,1.23,-96.54935,2025-01-08T04:26:11.465Z,0.03467271,22.82305,2026-02-06T00:21:20.062Z,,2026-03-09T13:16:48.678Z,0.565494539971094,-0.14221003898121043,-1.7133245325025068,0.7354250522657468,,73.54250522657468,1,-0.323433473788309,1.4088580044605874,0,-0.4373016963383697,-0.7467694870558358,0,0.0063139796
linea,linea,Linea,https://coin-images.coingecko.com/coins/images/68507/large/linea-logo.jpeg?1756025484,-0.06337929254415671,75828103.0,0.0391839544812877,230948537,21463548,0.00321171,0.00302514,0.00015094,4.933,5943941.0,8.50542,23643280050.0,72009990000.0,72009990000.0,0.04666898,-93.12981,2025-09-10T15:26:12.174Z,0.00288688,11.06267,2026-02-28T09:01:39.992Z,,2026-03-09T13:16:45.394Z,0.7864693959053167,4.932996576737197,5.690127556731964,0.7354250522657468,,73.54250522657468,1,-0.16696436885968233,0.28305531679916457,0,-0.4409269440823827,-0.24649619478694373,0,1.1254033e-05
eigenlayer,eigen,EigenCloud (prev. EigenLayer),https://coin-images.coingecko.com/coins/images/37441/large/eigencloud.jpg?1751003565,-0.06337928884127629,118818345.0,-0.2245110427438726,333492078,21228028,0.184909,0.176639,0.00549716,3.06312,3543057.0,3.07356,642424942.6865921,1803119119.807461,1000000000.0,5.65,-96.73688,2024-12-17T03:45:30.422Z,0.17053,8.03173,2026-02-23T02:05:33.374Z,,2026-03-09T13:16:44.410Z,0.8314729121107194,3.063118977124828,4.671982810913008,0.7354250522657468,,73.54250522657468,1,-0.24039078346261866,0.1786595144153917,0,-0.4489362944018964,-0.1060584139133304,0,5.099651e-06
skale,skl,SKALE,https://coin-images.coingecko.com/coins/images/13245/large/SKALE_token_300x300.png?1696513021,-0.0633792924751759,39886795.0,0.5665739489316083,39979335,21226138,0.00720991,0.00635318,0.00021199,3.3204,994413.0,2.55683,6061936004.0,6076000000.0,7000000000.0,1.22,-99.45898,2021-03-12T05:14:18.439Z,0.00566458,16.165,2026-02-06T00:26:20.680Z,,2026-03-09T13:16:46.700Z,0.3184583341911043,3.32039585999673,3.081166500051368,0.7354250522657468,,73.54250522657468,1,0.19475443107814477,0.5321595146423894,0,-0.4490009265766123,-0.44737609034183823,0,2.1995404e-05
ethereum-name-service,ens,Ethereum Name Service,https://coin-images.coingecko.com/coins/images/19785/large/ENS.jpg?1727872989,-0.06337917322048495,223898596.0,-0.4321007214104881,585754272,20984817,5.87,5.62,0.145621,2.54866,5511644.0,2.5238,38223980.03099827,100000000.0,100000000.0,83.4,-93.00909,2021-11-11T02:20:01.099Z,5.01,16.37189,2026-02-06T00:25:50.342Z,,2026-03-09T13:16:43.752Z,0.686458995759561,2.5486594468480885,-0.8887230156997754,0.7354250522657468,,73.54250522657468,1,-0.2519311340393145,0.09372464714461788,0,-0.45730100026784715,0.09206160713259,0,2.7652147e-06
home,home,HOME,https://coin-images.coingecko.com/coins/images/54873/large/defi-app.png?1742235743,-0.06337929215527059,76632253.0,0.030768156697505985,222714224,20928022,0.02426776,0.02011604,-0.000125296270114376,-0.55876,-1695.266114383936,-0.00221,3440833332.9,10000000000.0,10000000000.0,0.04886411,-54.073,2025-08-17T15:56:00.970Z,0.0161324,39.1102,2025-12-30T05:33:10.656Z,,2026-03-09T13:16:45.263Z,-3.5595918910675506,-0.5587645084044802,-22.1669287493571,0.7354250522657468,,73.54250522657468,1,0.5483694472012419,0.2730967824592501,0,-0.4592683001624804,-0.24319759892877182,0,3.3936449e-06
tria,tria,TRIA,https://coin-images.coingecko.com/coins/images/102171854/large/Tria_-_Black_symbol_%281%29.png?1770111654,-0.06337929214722834,48989742.0,0.38142639768841063,227049279,20851115,0.02733032,0.02218615,0.00019798,0.88009,606524.0,1.25358,2157670000.0,10000000000.0,10000000000.0,0.02762815,-17.72436,2026-02-05T17:10:52.041Z,0.01329543,70.97024,2026-02-03T11:40:22.348Z,,2026-03-09T13:16:46.367Z,-6.8041429006368475,0.8800855190134781,20.694422143622056,0.7354250522657468,,73.54250522657468,1,0.6742958062061074,0.4256220531714159,0,-0.4619407783818117,-0.38309763793689006,0,6.864052e-06
unifai-network,uai,UnifAI Network,https://coin-images.coingecko.com/coins/images/70521/large/uai.png?1762323485,-0.06337928696835492,64843347.0,0.15700512345423165,271311074,20550308,0.427805,0.247085,-0.1470683177085278,-34.6894,-33078098.55751729,-33.78024,239000000.0,1000000000.0,1000000000.0,0.431049,-36.78536,2026-03-08T13:15:12.596Z,0.06003,353.91878,2025-11-06T23:21:15.592Z,,2026-03-09T13:16:45.760Z,4.304873209390527,-34.68939641326591,34.15092872051694,0.7354250522657468,,73.54250522657468,1,3.1435627119847247,0.31692237729612605,0,-0.47248920266899996,-0.29543061811046756,0,3.0383442e-06
codatta,xny,Codatta,https://coin-images.coingecko.com/coins/images/66837/large/wrapped_white_%282%29.png?1755659267,-0.06337929251773668,11801912.0,2.0253122314537717,47207648,20531053,0.00470813,0.00339206,0.00042166,10.32002,1486878.0,14.41467,2500000000.0,10000000000.0,10000000000.0,0.02844115,-83.54098,2025-08-15T20:21:47.378Z,0.00218802,113.94388,2025-10-10T21:31:38.739Z,,2026-03-09T13:16:49.557Z,2.2049565616814504,10.32002207266739,-27.083904421399215,0.7354250522657468,,73.54250522657468,1,1.4460098342025551,1.7396377180546916,0,-0.47316966800960236,-0.8281657210871994,0,0.0023370897
the-sandbox,sand,The Sandbox,https://coin-images.coingecko.com/coins/images/12129/large/sandbox_logo.jpg?1696511971,-0.06337929096047332,214923207.0,-0.4152691258429247,241732175,20422394,0.080967,0.077272,0.00202372,2.56427,3664994.0,1.73484,2667289212.2233224,3000000000.0,3000000000.0,8.4,-99.03991,2021-11-25T06:04:40.957Z,0.02897764,178.20417,2020-11-04T15:59:14.441Z,,2026-03-09T13:16:54.556Z,0.8881732747574016,2.5642742913693737,-2.2006941816464303,0.7354250522657468,,73.54250522657468,1,-0.23545049182106595,0.0950218182114609,0,-0.47702164371127287,0.07926866004368444,0,1.2050056e-06
alchemist-ai,alch,Alchemist AI,https://coin-images.coingecko.com/coins/images/52302/large/small-logo.png?1733053544,-0.06337929104286401,65205322.0,0.15139459159837718,76708625,20412328,0.07934,0.071991,0.00374948,5.12574,2714222.0,4.34337,850000000.0,999954137.074878,1000000000.0,0.243323,-68.50546,2025-12-18T04:32:38.896Z,0.01435554,433.82583,2025-02-25T00:15:23.826Z,,2026-03-09T13:16:45.736Z,-0.06510227779351345,5.1257373256240735,-2.5497292078247886,0.7354250522657468,,73.54250522657468,1,0.03277915037570448,0.3130469578380894,0,-0.4773795213878407,-0.29368993894675366,0,5.245284e-06
circle-internet-group-ondo-tokenized-stock,crclon,Circle Internet Group (Ondo Tokenized Stock),https://coin-images.coingecko.com/coins/images/68595/large/crclon_160x160.png?1756129889,-0.06337718700171825,66038316.0,0.14858932567044994,66038316,20267703,104.1,95.95,3.53,3.53263,16890982.0,34.36805,640261.4174120395,640261.4174120395,1000000000.0,158.37,-34.87676,2025-10-10T13:49:47.549Z,47.99,114.92799,2026-02-06T00:26:02.239Z,,2026-03-09T13:16:46.071Z,0.5095066006845835,3.532631214905458,28.464601917718173,0.7354250522657468,,73.54250522657468,1,-0.05195508299073432,0.3069082302627428,0,-0.4825409652004359,-0.28972063469921033,0,7.1413383e-06
deep,deep,DeepBook,https://coin-images.coingecko.com/coins/images/50648/large/DEEP_Logo_256x256_px_%282%29.png?1728612340,-0.06337929199883177,74991941.0,0.041989220409214933,299967766,20034028,0.03107743,0.02827707,0.00091431,3.14601,1915697.0,2.6215,2500000000.0,10000000000.0,10000000000.0,0.341085,-91.2022,2025-01-18T20:22:37.904Z,0.01073218,179.60729,2024-10-14T13:34:58.507Z,,2026-03-09T13:16:45.805Z,-0.6327530220486871,3.1460067754200924,20.353700259239435,0.7354250522657468,,73.54250522657468,1,0.01770626240453939,0.2671490758300405,0,-0.4909588057586839,-0.24996340967213143,0,9.7440225e-06
fidelity-digital-dollar,fidd,Fidelity Digital Dollar,https://coin-images.coingecko.com/coins/images/102171776/large/FIDD-Green_%28792px%29.png?1769612802,-0.06337927223600659,50598832.0,0.3421526746974293,50598832,19758731,1.0,0.999187,0.0004534,0.04536,18349.45,0.03628,50601072.59,50601072.59,1000000000.0,1.011,-1.08692,2026-02-04T15:14:08.580Z,0.994161,0.58893,2026-02-04T15:05:21.411Z,,2026-03-09T13:16:46.171Z,0.011095774689528886,0.04535769640755888,0.036305422296388404,0.7354250522657468,,73.54250522657468,1,-0.4677952869253184,0.390497761084727,0,-0.5010029197535134,-0.37299223672522436,0,2.419746e-05
raydium,ray,Raydium,https://coin-images.coingecko.com/coins/images/13928/large/PSigc4ie_400x400.jpg?1696513668,-0.06337928058456346,158132516.0,-0.3086690205816897,326622778,19731693,0.590321,0.559868,0.02062364,3.62071,4247120.0,2.75992,268700018.217795,555000000.0,555000000.0,16.83,-96.50493,2021-09-12T20:20:23.998Z,0.134391,337.76686,2022-12-29T22:15:53.927Z,,2026-03-09T13:16:44.066Z,0.8779188519193992,3.6207072472854653,0.21804986284968345,0.7354250522657468,,73.54250522657468,1,-0.20294960047828647,0.1247794784674173,0,-0.5019969282845401,-0.016679664753050803,0,9.149264e-06
invesco-qqq-etf-ondo-tokenized-etf,qqqon,Invesco QQQ ETF (Ondo Tokenized ETF),https://coin-images.coingecko.com/coins/images/68654/large/qqqon_160x160.png?1756156339,-0.06336717930328369,23538147.0,1.1949535167873093,23538147,19669727,600.58,585.15,-4.687314860844026,-0.7822,-250818.53097944334,-1.05435,39652.91648462881,39652.91648462881,1000000000.0,641.53,-7.47073,2025-12-27T04:25:39.673Z,559.71,6.05649,2025-09-02T16:00:13.227Z,,2026-03-09T13:16:47.791Z,-0.05367122984330292,-0.7822031586872535,-0.7604055916342587,0.7354250522657468,,73.54250522657468,1,-0.3414727128684656,0.8356531278501605,0,-0.5042801559798098,-0.6122963280396134,0,0.0010067589
venice-token,vvv,Venice Token,https://coin-images.coingecko.com/coins/images/54023/large/VVV_Token_Transparent.png?1741856877,-0.06337918442594521,236713953.0,-0.4489323169780515,419274841,19652024,6.18,5.07,-0.7082971252677099,-11.76993,-30903583.074172348,-11.54767,44570266.64685517,78944190.90113291,1000000000.0,22.58,-76.47584,2025-01-28T00:06:36.780Z,0.91975,477.64801,2025-12-01T18:55:48.565Z,,2026-03-09T13:16:54.113Z,-1.4352114672241048,-11.76993323728362,-16.95820104608758,0.7354250522657468,,73.54250522657468,1,0.6103867416909453,0.08302013323642086,0,-0.5049337699508462,0.10946572397635357,0,7.4198497e-06
jasmycoin,jasmy,JasmyCoin,https://coin-images.coingecko.com/coins/images/13876/large/JASMY200x200.jpg?1696513620,-0.06337929248865382,294231183.0,-0.5162586992483053,297533810,19355949,0.00595601,0.00538358,0.00045089,8.22179,21188423.0,7.76011,49444999677.59027,50000000000.0,50000000000.0,4.79,-99.87566,2021-02-16T03:53:32.207Z,0.00275026,116.55625,2022-12-29T20:41:09.113Z,,2026-03-09T13:16:53.526Z,0.9881401015865746,8.221790249104,13.791019506053276,0.7354250522657468,,73.54250522657468,1,0.05377051569222973,0.06578483197076758,0,-0.5159533227790759,0.17748011834558539,0,6.5317595e-06
berachain-bera,bera,Berachain,https://coin-images.coingecko.com/coins/images/25235/large/BERA.png?1738822008,-0.06337928178788728,121546679.0,-0.23853737238350878,283788650,19266313,0.542691,0.524449,-0.004067824056075642,-0.76001,-829158.1587175429,-0.67755,228859209.3816269,534343238.7268808,1000000000.0,14.83,-96.42304,2025-02-06T14:16:01.862Z,0.349389,51.79786,2026-02-06T00:25:15.713Z,,2026-03-09T13:16:44.325Z,0.08156932277204879,-0.7600134652225576,-11.590239062809403,0.7354250522657468,,73.54250522657468,1,-0.29988264116630575,0.15850957837762414,0,-0.5193227246943947,-0.09895953346812185,0,7.4923637e-06
zksync,zk,ZKsync,https://coin-images.coingecko.com/coins/images/38043/large/ZKTokenBlack.png?1718614502,-0.06337929223808852,167916119.0,-0.33391641393303484,382511732,19145879,0.01864235,0.01791384,-0.00040881521498529,-2.19294,-4463158.943511844,-2.58915,9218641411.0,21000000000.0,21000000000.0,0.320983,-94.31865,2024-06-17T07:44:40.385Z,0.01788005,1.99157,2026-02-28T10:15:54.386Z,,2026-03-09T13:16:55.096Z,-0.7757816119737782,-2.192937755164825,-1.148167964023884,0.7354250522657468,,73.54250522657468,1,-0.2707964867040856,0.11402049428012033,0,-0.5238745828399519,0.00209152412670565,0,8.018525e-06
uma,uma,UMA,https://coin-images.coingecko.com/coins/images/10951/large/UMA.png?1696510900,-0.06337928394899273,39102334.0,0.5946266082108806,54385234,19069536,0.47394,0.406327,0.01323961,3.21467,1207085.0,3.18532,91992901.28652754,127947745.0482028,1000000000.0,41.56,-98.97838,2021-02-04T11:27:11.433Z,0.303625,39.82518,2020-04-29T17:00:41.760Z,,2026-03-09T13:16:47.992Z,0.8220006734388673,3.214671778968597,-1.7803493411187703,0.7354250522657468,,73.54250522657468,1,0.3507068575935041,0.4876827943906675,0,-0.526774853277159,-0.4535871149629136,0,5.837984e-05
checkmate-2,check,Checkmate,https://coin-images.coingecko.com/coins/images/69231/large/VgVwfk9E_400x400.png?1761800742,-0.0633792914870077,17131279.0,1.5820802148412683,55108882,18680025,0.0552,0.054499,0.00040054,0.73226,104775.0,0.61537,310862403.0,1000000000.0,1000000000.0,0.107218,-48.75017,2026-02-17T19:17:02.966Z,0.00547381,903.8489,2025-12-03T19:10:17.745Z,,2026-03-09T13:16:49.629Z,0.22258266091463963,0.7322592505956149,-3.7015084475099878,0.7354250522657468,,73.54250522657468,1,-0.40823679955990005,1.090404511513442,0,-0.5417554982116835,-0.7116432868373544,0,0.004008179
apecoin,ape,ApeCoin,https://coin-images.coingecko.com/coins/images/24383/large/APECOIN.png?1756551529,-0.06337929068100914,93260232.0,-0.08705301227543798,94665422,18296111,0.096984,0.092133,0.00071194,0.7578,845524.0,0.91492,985156250.0,1000000000.0,1000000000.0,26.7,-99.64571,2022-04-28T21:44:21.164Z,0.092133,2.66133,2026-03-08T17:00:41.655Z,,2026-03-09T13:16:45.120Z,0.5242628253876596,0.7578038362690999,-8.056344782617437,0.7354250522657468,,73.54250522657468,1,-0.21155560429311898,0.19618341506824244,0,-0.556829734066237,-0.18179273544136842,0,1.2836561e-05
bitget-token,bgb,Bitget Token,https://coin-images.coingecko.com/coins/images/11610/large/Bitget_logo.png?1736925727,-0.06337924839893656,1515534034.0,-0.7322641756987025,1985224105,18098103,2.17,2.15,-0.00038930796502834,-0.01797,-627790.1015257835,-0.04141,699992035.9787906,916931610.9787906,2000000000.0,8.45,-74.3846,2024-12-27T11:41:24.992Z,0.0142795,15058.68241,2020-06-25T04:17:05.895Z,,2026-03-09T13:16:52.277Z,0.23277424171407418,-0.017968356646412078,2.4704760466382862,0.7354250522657468,,73.54250522657468,1,-0.4258354821779106,0.011941733133033861,0,-0.5647285492598836,0.6900293680496032,0,2.3452253e-06
vaulta,a,Vaulta,https://coin-images.coingecko.com/coins/images/55616/large/Vaulta_CEX_Icon_Circle_-_cmc.png?1746859132,-0.06337929104787592,124563849.0,-0.24975843609521772,160728850,17838287,0.079053,0.074815,-0.000772375662259697,-0.99757,-2480191.8140622377,-1.95223,1627486809.6853,2100000000.0,2100000000.0,0.778734,-90.1765,2025-05-28T08:22:53.913Z,0.07098,7.77463,2026-02-06T00:26:29.688Z,,2026-03-09T13:16:44.337Z,1.5499176730790856,-0.9975724630546735,-2.098758590386757,0.7354250522657468,,73.54250522657468,1,-0.19181186703464986,0.14320597027147122,0,-0.5752250921908322,-0.09129234225052278,0,7.6292595e-06
wormhole,w,Wormhole,https://coin-images.coingecko.com/coins/images/35087/large/W_Token_%283%29.png?1758122686,-0.06337929223404946,101855633.0,-0.14315833083398272,184276369,17759670,0.01849329,0.01750588,0.0007291,4.11858,3996349.0,4.08377,5527330127.0,10000000000.0,10000000000.0,1.66,-98.89237,2024-04-03T11:46:35.308Z,0.01743353,5.32271,2026-03-08T03:10:31.986Z,,2026-03-09T13:16:44.850Z,0.6957107861023003,4.1185806358426,-0.48351555905114885,0.7354250522657468,,73.54250522657468,1,-0.19300768840695062,0.1743611943940185,0,-0.5784313568910924,-0.1542250896712322,0,1.1855518e-05
morpho,morpho,Morpho,https://coin-images.coingecko.com/coins/images/29837/large/Morpho-token-icon.png?1726771230,-0.0633792534923276,1051821144.0,-0.7014062504915028,1915432271,17654675,1.95,1.85,0.069533,3.76124,34464283.0,3.38763,549129906.4805101,1000000000.0,1000000000.0,4.17,-54.01678,2025-01-17T12:46:19.818Z,0.713151,168.91624,2024-11-25T01:55:43.353Z,,2026-03-09T13:16:52.300Z,-0.6192820347499771,3.761240727068186,5.430998885016858,0.7354250522657468,,73.54250522657468,1,-0.2046259052581305,0.0167848641225025,0,-0.5827356114771118,0.575820721629319,0,2.156879e-06
aixbt,aixbt,aixbt,https://coin-images.coingecko.com/coins/images/51784/large/3.png?1731981138,-0.06337929210751313,24516432.0,1.1584850597242553,24648092,17587109,0.02604003,0.02326863,5.34e-06,0.02168,-86192.73987800255,-0.35034,994658423.1010208,1000000000.0,1000000000.0,0.942578,-97.38383,2025-01-16T11:56:02.862Z,0.01797721,37.17039,2026-02-23T01:30:43.221Z,,2026-03-09T13:16:47.735Z,0.8985233507958207,0.021680052549666342,5.60361977035801,0.7354250522657468,,73.54250522657468,1,0.11692132569514645,0.7173600254164217,0,-0.5855190275459674,-0.5995631867666112,0,0.0003472429
grass,grass,Grass,https://coin-images.coingecko.com/coins/images/40094/large/Grass.jpg?1725697048,-0.06337928574080694,182799255.0,-0.36477433914023444,337141123,17429067,0.338857,0.284689,0.04935784,17.15104,27442582.0,17.66424,542203969.0,1000000000.0,1000000000.0,3.89,-91.43385,2024-11-08T12:26:05.892Z,0.166785,99.90734,2026-02-06T00:21:51.978Z,,2026-03-09T13:16:43.712Z,0.7203675899110863,17.151043465470277,7.435766395099266,0.7354250522657468,,73.54250522657468,1,0.468698828909523,0.09534539352829752,0,-0.5920716330686849,0.028646474799274263,0,1.4757912e-06
siren-2,siren,Siren,https://coin-images.coingecko.com/coins/images/54479/large/siren.png?1739960056,-0.06337928284566235,347235696.0,-0.5499218903834321,347235696,17328535,0.47871,0.368882,0.110362,29.91798,70870959.0,25.64399,728857925.4676542,728857925.4676542,1000000000.0,0.543149,-12.01497,2026-02-26T12:40:43.415Z,0.02634736,1713.80586,2025-03-11T06:21:52.561Z,,2026-03-09T13:16:53.263Z,1.4525204582010651,29.917983387202412,35.46514536003765,0.7354250522657468,,73.54250522657468,1,0.9998842140753614,0.049904244148031816,0,-0.5962707986646296,0.22927357717585267,0,6.4710565e-07
